match_id,patch,player,rank,champion,role,win,duration_min,first_tower,first_dragon,first_baron,first_riftherald,dragon_kills,baron_kills,tower_kills,inhibitor_kills,dragon_adv,baron_adv,tower_adv,kills,deaths,assists,kda,damage,gold,cs,vision_score
TR1_1699376318,16.06,FrozênMuhtar,Master,Ahri,MIDDLE,0,27.333333333333332,1,1,0,0,1,0,3,0,-2,-1,-7,4,7,6,1.4285714285714286,15876,9875,200,20
TR1_1699360233,16.06,FrozênMuhtar,Master,Shen,TOP,1,30.783333333333335,0,1,1,0,3,1,8,1,2,1,3,6,5,18,4.8,18999,11177,146,31
TR1_1698945681,16.06,FrozênMuhtar,Master,Ahri,MIDDLE,0,37.38333333333333,1,1,0,1,4,0,11,4,3,-2,0,13,7,8,3.0,49736,16466,256,34
TR1_1698891769,16.06,FrozênMuhtar,Master,Ahri,MIDDLE,1,36.233333333333334,0,0,1,0,4,2,11,3,3,2,7,12,5,18,6.0,41249,18333,287,31
TR1_1698882914,16.06,FrozênMuhtar,Master,Ahri,MIDDLE,1,33.8,1,1,0,1,2,1,10,2,0,0,4,15,5,15,6.0,48545,16821,252,37
TR1_1698819673,16.06,FrozênMuhtar,Master,Yasuo,MIDDLE,1,29.733333333333334,1,0,1,1,2,2,10,3,1,2,5,12,6,6,3.0,27474,14930,236,19
TR1_1698809960,16.06,FrozênMuhtar,Master,Ahri,MIDDLE,1,33.96666666666667,0,1,1,0,2,1,8,1,1,1,0,11,7,14,3.5714285714285716,32931,15015,230,31
TR1_1698805649,16.06,FrozênMuhtar,Master,Ekko,JUNGLE,0,25.433333333333334,0,0,0,0,0,0,0,0,-4,-1,-10,3,4,4,1.75,12005,8965,152,30
TR1_1698650272,16.06,FrozênMuhtar,Master,Zed,JUNGLE,1,29.266666666666666,1,1,0,0,4,1,8,1,4,0,4,11,5,8,3.8,27245,15971,209,33
TR1_1698635060,16.06,FrozênMuhtar,Master,Khazix,JUNGLE,1,33.166666666666664,0,1,1,0,3,1,9,2,1,1,5,17,8,16,4.125,41431,20997,218,29
TR1_1698332660,16.06,FrozênMuhtar,Master,Zac,JUNGLE,0,38.35,1,1,1,1,4,1,8,1,2,0,-3,12,6,22,5.666666666666667,33776,18327,249,19
TR1_1698316538,16.06,FrozênMuhtar,Master,Khazix,JUNGLE,1,36.233333333333334,1,0,1,0,2,1,9,1,0,1,3,11,10,6,1.7,33158,15139,204,43
TR1_1698306059,16.06,FrozênMuhtar,Master,LeeSin,JUNGLE,1,27.816666666666666,1,1,1,0,3,1,10,2,3,1,6,6,8,11,2.125,18520,12595,168,18
TR1_1698288125,16.06,FrozênMuhtar,Master,Shyvana,JUNGLE,1,33.666666666666664,1,1,0,0,4,0,8,1,3,-1,3,6,8,15,2.625,22592,14311,232,38
TR1_1698007605,16.05,FrozênMuhtar,Master,Yasuo,MIDDLE,1,29.333333333333332,1,0,1,1,2,1,9,1,1,1,6,12,4,6,4.5,19534,15644,258,30
TR1_1697315373,16.05,FrozênMuhtar,Master,Veigar,MIDDLE,0,30.183333333333334,0,0,0,0,0,0,3,0,-4,-1,-7,8,8,3,1.375,19888,14970,259,16
TR1_1697296212,16.05,FrozênMuhtar,Master,Syndra,MIDDLE,1,41.78333333333333,1,1,1,1,4,2,9,2,2,1,2,19,4,13,8.0,70709,22139,326,53
TR1_1696361638,16.05,FrozênMuhtar,Master,Karma,UTILITY,1,33.266666666666666,1,1,1,1,5,2,9,1,5,2,5,5,6,22,4.5,21575,13027,34,56
TR1_1696353241,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,24.316666666666666,0,0,0,0,1,0,1,0,-1,-1,-8,8,6,8,2.6666666666666665,21268,10461,145,12
TR1_1696349436,16.05,FrozênMuhtar,Master,Ahri,MIDDLE,1,22.816666666666666,1,0,0,1,2,0,11,3,1,0,11,10,2,6,8.0,19125,11354,183,19
TR1_1696347036,16.05,FrozênMuhtar,Master,Fizz,MIDDLE,1,25.883333333333333,0,1,1,1,4,1,10,1,4,1,7,17,1,3,20.0,27310,15108,208,19
TR1_1696340837,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,32.3,0,1,1,0,5,2,9,2,5,2,7,9,2,18,13.5,27325,16145,246,22
TR1_1696337717,16.05,FrozênMuhtar,Master,Nautilus,UTILITY,0,29.616666666666667,0,0,0,0,0,0,4,0,-3,-1,-7,3,8,18,2.625,13331,9590,26,58
TR1_1695615758,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,27.116666666666667,1,0,1,0,2,1,8,1,0,1,7,5,4,21,6.5,27814,12883,192,27
TR1_1695610140,16.05,FrozênMuhtar,Master,Xerath,MIDDLE,0,24.466666666666665,0,0,0,0,0,0,1,0,-4,0,-6,6,7,2,1.1428571428571428,17236,10919,181,7
TR1_1695341240,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,24.183333333333334,0,0,0,0,0,0,0,0,-3,-1,-9,12,8,3,1.875,20697,13883,170,15
TR1_1695332381,16.05,FrozênMuhtar,Master,Kayn,JUNGLE,1,15.216666666666667,1,1,0,0,2,0,1,0,2,0,1,6,3,3,3.0,8824,7414,124,7
TR1_1695321655,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,25.266666666666666,0,1,1,1,3,1,11,3,3,1,9,3,7,20,3.2857142857142856,15071,11240,174,11
TR1_1695312547,16.05,FrozênMuhtar,Master,Ahri,MIDDLE,1,15.616666666666667,1,0,0,0,0,0,2,0,0,0,2,4,2,4,4.0,9916,6078,116,10
TR1_1695224125,16.05,FrozênMuhtar,Master,Ambessa,JUNGLE,0,40.71666666666667,1,0,0,1,3,1,8,2,0,-1,-1,6,8,5,1.375,21455,15319,243,37
TR1_1695218980,16.05,FrozênMuhtar,Master,Khazix,JUNGLE,1,24.583333333333332,1,1,1,1,3,1,8,1,3,1,6,9,4,6,3.75,17455,13223,207,17
TR1_1695047178,16.05,FrozênMuhtar,Master,Thresh,UTILITY,0,26.216666666666665,0,0,0,0,1,0,2,0,-1,0,-8,2,6,16,3.0,10605,8255,40,43
TR1_1695035635,16.05,FrozênMuhtar,Master,LeeSin,JUNGLE,0,29.566666666666666,1,1,0,0,3,0,5,0,2,-1,-2,7,7,7,2.0,26950,13411,219,34
TR1_1695020841,16.05,FrozênMuhtar,Master,Ahri,MIDDLE,0,33.68333333333333,0,0,1,0,0,1,7,1,-5,0,-1,12,9,17,3.2222222222222223,52783,14233,197,26
TR1_1695014483,16.05,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,23.9,1,0,0,1,2,0,8,2,1,0,6,12,3,16,9.333333333333334,29762,13874,199,11
TR1_1694736909,16.05,FrozênMuhtar,Master,LeeSin,JUNGLE,0,27.95,0,0,0,0,0,0,0,0,-4,-1,-9,8,5,10,3.6,27159,13633,178,17
TR1_1694701228,16.05,FrozênMuhtar,Master,Nautilus,UTILITY,1,18.683333333333334,1,1,0,1,3,0,8,1,3,0,7,1,1,12,13.0,7550,6518,28,31
TR1_1694647727,16.05,FrozênMuhtar,Master,Gwen,JUNGLE,1,33.0,1,0,0,0,4,0,8,1,3,-1,0,7,8,16,2.875,29074,14539,227,35
TR1_1694469062,16.05,FrozênMuhtar,Master,Ahri,MIDDLE,1,22.766666666666666,1,1,0,1,3,0,10,1,3,0,8,8,3,13,7.0,25765,9961,158,22
TR1_1694457709,16.05,FrozênMuhtar,Master,Ambessa,JUNGLE,0,16.95,0,0,0,0,0,0,1,0,-2,0,-1,1,4,2,0.75,4560,5819,109,17
TR1_1694448136,16.05,FrozênMuhtar,Master,Viego,JUNGLE,1,20.65,1,0,0,1,1,0,11,3,0,0,11,11,4,7,4.5,21610,11315,181,9
TR1_1692055902,16.04,FrozênMuhtar,Master,Ahri,MIDDLE,1,22.216666666666665,0,0,0,0,1,0,6,0,0,0,4,10,4,11,5.25,27655,11416,154,13
TR1_1691844202,16.04,FrozênMuhtar,Master,Kaisa,BOTTOM,0,32.516666666666666,0,0,0,1,0,0,2,0,-5,-2,-7,17,7,2,2.7142857142857144,38443,17905,245,27
TR1_1688894796,16.03,FrozênMuhtar,Master,Amumu,JUNGLE,0,35.166666666666664,1,1,0,1,3,0,4,0,2,-2,-7,3,10,22,2.5,22376,12643,189,28
TR1_1688422532,16.03,FrozênMuhtar,Master,Varus,BOTTOM,0,19.016666666666666,0,1,0,0,1,0,0,0,0,0,-5,3,8,3,0.75,11855,7617,117,8
TR1_1688073731,16.03,FrozênMuhtar,Master,LeeSin,JUNGLE,1,27.333333333333332,1,0,1,0,3,1,11,2,2,1,9,11,3,8,6.333333333333333,19441,13681,187,27
TR1_1687235585,16.03,FrozênMuhtar,Master,Fizz,MIDDLE,0,30.533333333333335,1,0,0,0,2,0,5,0,0,-2,-5,10,9,4,1.5555555555555556,27151,12340,203,28
TR1_1687220539,16.03,FrozênMuhtar,Master,Yone,MIDDLE,1,28.616666666666667,1,1,1,1,4,1,11,3,4,1,8,4,7,4,1.1428571428571428,15540,12258,216,21
TR1_1687200813,16.03,FrozênMuhtar,Master,Ahri,MIDDLE,1,30.1,1,0,1,1,3,1,10,2,1,1,6,12,9,16,3.111111111111111,35294,13890,158,18
TR1_1687183764,16.03,FrozênMuhtar,Master,Yasuo,MIDDLE,0,36.516666666666666,0,0,0,0,2,1,5,0,-1,0,-6,8,16,15,1.4375,29516,13063,196,22
TR1_1686768529,16.03,FrozênMuhtar,Master,Yasuo,MIDDLE,1,29.1,1,1,0,1,3,1,8,1,3,0,5,4,8,7,1.375,19605,10935,205,13
TR1_1686746936,16.03,FrozênMuhtar,Master,Ahri,MIDDLE,1,41.9,1,1,0,1,6,1,11,2,6,-1,2,13,11,16,2.6363636363636362,55423,19506,260,46
TR1_1686738330,16.03,FrozênMuhtar,Master,Orianna,MIDDLE,0,30.566666666666666,0,0,0,0,0,0,2,0,-4,-1,-8,3,13,15,1.3846153846153846,24131,10842,167,21
TR1_1686732704,16.03,FrozênMuhtar,Master,Fizz,MIDDLE,1,15.283333333333333,1,1,0,0,2,0,3,0,2,0,3,2,1,4,6.0,6319,5926,119,6
TR1_1686727170,16.03,FrozênMuhtar,Master,Ahri,MIDDLE,1,27.0,1,1,1,1,4,1,10,2,4,1,9,8,6,7,2.5,26392,10951,176,27
TR1_1686715845,16.03,FrozênMuhtar,Master,Yasuo,MIDDLE,1,29.85,1,1,1,1,4,1,9,1,4,1,7,4,5,4,1.6,24711,12680,263,22
TR1_1680328135,16.01,FrozênMuhtar,Master,Yasuo,MIDDLE,1,36.53333333333333,1,1,0,0,4,1,7,1,3,0,2,9,8,10,2.375,46668,16218,278,19
TR1_1680084738,16.01,FrozênMuhtar,Master,Malzahar,MIDDLE,0,37.31666666666667,0,0,1,0,2,2,10,4,-1,2,-2,4,8,19,2.875,30313,14319,247,31
TR1_1680070416,16.01,FrozênMuhtar,Master,Yasuo,MIDDLE,1,22.55,1,1,0,1,3,0,11,3,3,0,11,4,2,3,3.5,17618,8782,180,14
TR1_1678704400,16.01,FrozênMuhtar,Master,Jax,TOP,0,32.46666666666667,1,0,1,0,1,1,3,0,-2,0,-7,7,7,0,1.0,17216,11458,205,28
TR1_1678688883,16.01,FrozênMuhtar,Master,Milio,UTILITY,1,24.85,0,1,1,1,2,1,9,1,1,1,7,1,9,21,2.4444444444444446,8157,8815,26,40
TR1_1678669342,16.01,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,27.633333333333333,1,1,1,1,4,1,10,2,4,1,9,2,3,12,4.666666666666667,12317,11187,199,24
TR1_1678654498,16.01,FrozênMuhtar,Master,Ambessa,JUNGLE,1,27.0,1,1,1,1,2,1,11,3,0,1,9,10,0,6,16.0,16035,14158,197,13
TR1_1678390734,16.01,FrozênMuhtar,Master,Zed,JUNGLE,1,34.63333333333333,0,0,0,0,3,1,7,1,1,0,-3,10,11,13,2.090909090909091,35177,14497,183,17
TR1_1678373734,16.01,FrozênMuhtar,Master,Ambessa,JUNGLE,1,32.516666666666666,1,1,1,1,5,2,9,2,5,2,7,9,3,10,6.333333333333333,22754,16067,243,37
TR1_1678355002,16.01,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,33.3,1,0,0,1,2,0,7,1,-2,-1,-3,6,8,22,3.5,29062,14917,224,18
TR1_1678335957,16.01,FrozênMuhtar,Master,Darius,TOP,0,27.2,0,0,0,0,1,0,3,0,-2,-1,-7,7,11,2,0.8181818181818182,24732,10561,179,24
TR1_1658254864,15.22,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,28.316666666666666,1,1,0,0,1,0,3,0,-1,-1,-7,7,11,4,1.0,15113,11396,175,17
TR1_1653920371,15.20,FrozênMuhtar,Master,Illaoi,TOP,0,25.616666666666667,0,0,0,0,0,0,2,0,-3,0,-9,3,11,3,0.5454545454545454,16143,9753,168,10
TR1_1653592453,15.20,FrozênMuhtar,Master,Fizz,MIDDLE,1,31.816666666666666,1,1,0,1,3,0,10,2,2,0,7,7,10,18,2.5,40051,12987,148,32
TR1_1653562252,15.20,FrozênMuhtar,Master,Thresh,UTILITY,0,32.5,0,0,0,1,1,0,6,1,-1,-1,-5,1,8,15,2.0,11752,8568,41,70
TR1_1653210605,15.20,FrozênMuhtar,Master,Nautilus,UTILITY,0,40.55,0,0,1,0,1,1,8,1,-3,0,-3,2,10,21,2.3,18046,12369,64,86
TR1_1651641746,15.20,FrozênMuhtar,Master,LeeSin,JUNGLE,1,34.05,1,0,0,1,2,0,8,1,0,-1,3,12,8,7,2.375,35582,14952,231,23
TR1_1651627276,15.20,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,31.583333333333332,0,0,0,1,2,0,6,0,-1,-1,-4,5,8,16,2.625,19104,12674,202,32
TR1_1651580294,15.20,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,27.233333333333334,1,0,0,1,1,0,10,2,-2,0,7,17,8,18,4.375,42665,17102,179,18
TR1_1651373600,15.20,FrozênMuhtar,Master,Kayn,JUNGLE,1,41.61666666666667,0,0,1,0,1,3,7,2,-2,3,-1,7,12,11,1.5,39187,17674,252,54
TR1_1651121970,15.19,FrozênMuhtar,Master,Elise,JUNGLE,1,43.6,0,1,1,0,3,3,11,3,0,3,5,12,13,22,2.6153846153846154,33739,18157,234,42
TR1_1651087598,15.19,FrozênMuhtar,Master,Gragas,TOP,0,28.866666666666667,1,1,1,1,1,1,5,1,-2,1,-4,3,6,6,1.5,20870,10356,162,19
TR1_1651080240,15.19,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,25.533333333333335,1,0,0,0,2,0,10,2,1,0,9,17,2,15,16.0,32070,14893,175,23
TR1_1650902050,15.19,FrozênMuhtar,Master,Morgana,JUNGLE,0,33.733333333333334,1,0,0,0,0,0,5,0,-4,-1,-5,8,11,6,1.2727272727272727,25898,13326,174,37
TR1_1650880757,15.19,FrozênMuhtar,Master,Gragas,TOP,1,27.733333333333334,1,0,1,1,1,1,8,1,-1,1,5,6,6,8,2.3333333333333335,29382,10402,123,23
TR1_1650694452,15.19,FrozênMuhtar,Master,Morgana,JUNGLE,1,28.166666666666668,1,1,1,1,3,1,11,3,3,1,10,9,4,15,6.0,25825,14016,180,23
TR1_1650487139,15.19,FrozênMuhtar,Master,Trundle,JUNGLE,1,28.016666666666666,1,0,1,1,3,1,11,3,2,1,8,7,3,14,7.0,18523,14102,247,18
TR1_1649399983,15.19,FrozênMuhtar,Master,Trundle,JUNGLE,1,29.7,1,1,1,1,4,1,8,2,3,1,2,8,6,14,3.6666666666666665,16686,15670,233,21
TR1_1649156576,15.19,FrozênMuhtar,Master,Kayn,JUNGLE,1,32.5,0,1,1,0,2,1,8,1,1,1,3,6,8,12,2.25,23726,14498,233,36
TR1_1649095312,15.19,FrozênMuhtar,Master,Kayn,JUNGLE,1,30.05,0,1,1,1,4,1,12,4,4,1,7,14,3,7,7.0,27125,15773,240,23
TR1_1649085357,15.19,FrozênMuhtar,Master,LeeSin,JUNGLE,1,26.683333333333334,1,1,0,1,4,0,11,3,4,0,11,5,2,9,7.0,16265,12139,202,23
TR1_1649078103,15.19,FrozênMuhtar,Master,Yone,MIDDLE,1,18.916666666666668,1,1,0,1,2,0,4,0,2,0,4,3,5,2,1.0,13638,6734,119,5
TR1_1647614987,15.19,FrozênMuhtar,Master,Kayn,JUNGLE,0,29.083333333333332,0,1,0,1,2,0,5,0,1,-1,-2,16,4,6,5.5,33909,15861,189,24
TR1_1647492530,15.19,FrozênMuhtar,Master,Yone,TOP,1,30.683333333333334,1,0,1,0,3,1,11,3,2,1,11,9,8,3,1.5,47191,16290,219,17
TR1_1646195837,15.18,FrozênMuhtar,Master,Urgot,TOP,1,32.333333333333336,1,1,1,1,4,1,10,2,3,1,7,5,8,10,1.875,28093,14234,200,19
TR1_1646121871,15.18,FrozênMuhtar,Master,Camille,TOP,1,25.133333333333333,1,1,0,1,3,0,6,0,2,0,4,6,5,2,1.6,16462,10563,167,11
TR1_1645964978,15.18,FrozênMuhtar,Master,Garen,TOP,1,28.833333333333332,1,1,1,1,2,1,8,3,1,1,4,9,3,4,4.333333333333333,22707,14304,181,16
TR1_1645700137,15.18,FrozênMuhtar,Master,Mordekaiser,TOP,1,34.35,0,1,1,0,3,2,10,2,1,2,7,3,5,8,2.2,19787,13136,201,27
TR1_1644916328,15.18,FrozênMuhtar,Master,Ahri,MIDDLE,0,1.7166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,467,508,0,0
TR1_1644543659,15.18,FrozênMuhtar,Master,Ahri,MIDDLE,1,29.733333333333334,0,1,1,1,3,1,9,2,2,1,6,5,4,12,4.25,33252,11783,193,28
TR1_1639776146,15.17,FrozênMuhtar,Master,Yasuo,MIDDLE,0,20.516666666666666,1,0,0,0,1,0,4,0,-1,0,-3,2,7,3,0.7142857142857143,13703,7178,135,7
TR1_1638028458,15.16,FrozênMuhtar,Master,Twitch,TOP,0,31.616666666666667,0,0,0,0,0,0,5,0,-5,0,-4,15,10,6,2.1,35978,13694,136,17
TR1_1637070542,15.16,FrozênMuhtar,Master,Qiyana,JUNGLE,1,19.766666666666666,1,0,0,0,1,0,6,0,0,0,5,4,5,5,1.8,8101,7667,113,5
TR1_1637055961,15.16,FrozênMuhtar,Master,Twitch,MIDDLE,1,36.4,1,0,1,0,3,1,10,2,0,1,6,20,4,10,7.5,78035,20294,254,22
TR1_1637056473,15.16,FrozênMuhtar,Master,Twitch,MIDDLE,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,546,778,10,0
TR1_1629373456,15.14,FrozênMuhtar,Master,Jhin,BOTTOM,0,31.183333333333334,1,1,0,1,3,0,8,2,2,-1,2,9,6,12,3.5,45795,13465,214,20
TR1_1629364865,15.14,FrozênMuhtar,Master,Belveth,JUNGLE,0,33.86666666666667,1,0,0,1,1,0,6,1,-3,-1,-1,13,14,9,1.5714285714285714,23864,17842,214,14
TR1_1629348251,15.14,FrozênMuhtar,Master,Nidalee,JUNGLE,0,29.45,1,0,0,0,1,0,3,0,-2,-1,-6,11,8,5,2.0,24083,13053,170,20
TR1_1623535253,15.12,FrozênMuhtar,Master,Twitch,UTILITY,0,29.916666666666668,0,0,0,1,0,0,6,1,-3,0,-1,10,14,16,1.8571428571428572,28486,11795,51,58
TR1_1623359560,15.12,FrozênMuhtar,Master,Yasuo,MIDDLE,1,27.683333333333334,1,1,0,1,4,0,11,3,4,0,10,9,3,5,4.666666666666667,21792,13459,207,14
TR1_1623357391,15.12,FrozênMuhtar,Master,Yasuo,MIDDLE,1,1.7833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57,536,1,0
TR1_1609930959,15.08,FrozênMuhtar,Master,Ziggs,BOTTOM,1,35.88333333333333,1,0,0,0,4,0,8,1,3,-1,4,18,12,14,2.6666666666666665,43058,16844,168,26
TR1_1609921484,15.08,FrozênMuhtar,Master,LeeSin,JUNGLE,0,37.916666666666664,1,0,0,1,1,0,4,0,-3,-2,-4,3,10,16,1.9,22292,12700,169,30
TR1_1606482001,15.07,FrozênMuhtar,Master,Lillia,JUNGLE,0,31.65,1,1,0,1,1,0,3,0,-3,-1,-5,6,12,10,1.3333333333333333,20083,11890,162,24
TR1_1606168478,15.07,FrozênMuhtar,Master,Syndra,MIDDLE,0,31.533333333333335,1,1,0,1,2,0,5,0,0,-1,-5,16,6,8,4.0,38241,14106,171,29
TR1_1606156250,15.07,FrozênMuhtar,Master,Yone,MIDDLE,0,24.416666666666668,0,0,0,0,0,0,0,0,-2,0,-7,8,8,1,1.125,19870,9609,141,10
TR1_1605902438,15.07,FrozênMuhtar,Master,Yorick,TOP,0,29.516666666666666,0,1,0,0,1,0,3,0,-2,-1,-7,1,9,1,0.2222222222222222,11381,9840,189,16
TR1_1605895472,15.07,FrozênMuhtar,Master,Zed,MIDDLE,1,33.55,0,1,1,0,4,1,8,2,3,1,3,7,8,11,2.25,32494,13188,187,24
TR1_1605886703,15.07,FrozênMuhtar,Master,Katarina,MIDDLE,0,24.333333333333332,0,0,0,0,0,0,3,0,-2,0,-2,11,8,4,1.875,27723,11579,132,25
TR1_1605581880,15.07,FrozênMuhtar,Master,LeeSin,JUNGLE,0,28.133333333333333,0,0,0,0,0,0,4,0,-4,-1,-6,9,8,4,1.625,19056,11269,129,22
TR1_1605572363,15.07,FrozênMuhtar,Master,Syndra,MIDDLE,1,30.116666666666667,1,1,1,0,4,1,10,1,4,1,6,6,8,21,3.375,40005,12424,160,25
TR1_1605557973,15.07,FrozênMuhtar,Master,Gragas,TOP,0,26.733333333333334,1,0,0,0,0,0,2,0,-4,0,-6,0,11,4,0.36363636363636365,15241,6347,102,19
TR1_1604449514,15.06,FrozênMuhtar,Master,Mordekaiser,TOP,0,28.916666666666668,1,1,0,1,1,0,3,0,-2,-1,-6,5,5,5,2.0,21626,11237,201,17
TR1_1604447211,15.06,FrozênMuhtar,Master,Yasuo,MIDDLE,0,17.233333333333334,0,0,0,0,0,0,1,0,-2,0,-7,6,4,1,1.75,14698,6750,93,9
TR1_1604436777,15.06,FrozênMuhtar,Master,Taliyah,MIDDLE,0,24.383333333333333,0,0,0,0,0,0,3,0,-3,0,-6,4,11,2,0.5454545454545454,12043,9397,139,20
TR1_1600394759,15.05,FrozênMuhtar,Master,Pantheon,MIDDLE,0,27.133333333333333,0,1,0,0,2,0,3,0,0,0,-6,7,9,3,1.1111111111111112,22072,10213,121,14
TR1_1598671067,15.05,FrozênMuhtar,Master,Yasuo,MIDDLE,0,27.5,0,1,0,0,3,0,4,0,3,-1,-3,10,7,4,2.0,22958,11677,178,18
TR1_1598658895,15.05,FrozênMuhtar,Master,Ahri,MIDDLE,0,22.35,0,1,0,0,2,0,0,0,1,0,-11,0,8,3,0.375,8541,6597,146,7
TR1_1598648859,15.05,FrozênMuhtar,Master,Syndra,MIDDLE,1,27.75,0,1,1,0,3,1,7,1,2,1,5,18,1,3,21.0,29797,14867,190,22
TR1_1597793832,15.04,FrozênMuhtar,Master,Yasuo,TOP,0,20.133333333333333,1,0,0,0,0,0,1,0,-3,0,-3,2,6,2,0.6666666666666666,12177,7185,139,8
TR1_1597641678,15.04,FrozênMuhtar,Master,Ahri,MIDDLE,0,24.35,0,1,0,0,2,0,4,0,1,0,-2,4,7,5,1.2857142857142858,21964,8965,158,15
TR1_1597632155,15.04,FrozênMuhtar,Master,Yasuo,MIDDLE,0,17.016666666666666,0,1,0,0,2,0,0,0,2,0,-3,2,5,4,1.2,10661,5811,118,14
TR1_1595358903,15.04,FrozênMuhtar,Master,JarvanIV,JUNGLE,0,28.5,1,1,0,0,1,0,2,0,-2,0,-7,6,14,10,1.1428571428571428,16670,9751,104,16
TR1_1595346661,15.04,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,20.4,1,1,0,1,2,0,3,0,2,0,0,5,2,9,7.0,14439,8463,128,6
TR1_1594801943,15.03,FrozênMuhtar,Master,Fizz,MIDDLE,0,30.0,0,1,0,0,1,0,3,0,-3,-1,-4,8,7,12,2.857142857142857,26417,12228,183,29
TR1_1594787947,15.03,FrozênMuhtar,Master,Yone,MIDDLE,0,23.166666666666668,0,0,0,0,0,0,2,0,-2,0,-7,3,5,3,1.2,14579,7885,156,10
TR1_1593925062,15.03,FrozênMuhtar,Master,Ahri,MIDDLE,0,30.283333333333335,0,0,0,1,1,0,3,0,-2,-1,-5,11,4,12,5.75,32017,13160,193,17
TR1_1593913340,15.03,FrozênMuhtar,Master,Cassiopeia,MIDDLE,1,29.15,0,0,1,0,0,1,6,1,-4,1,-1,5,6,10,2.5,27004,11234,186,24
TR1_1593908467,15.03,FrozênMuhtar,Master,Yasuo,MIDDLE,1,18.716666666666665,0,1,0,1,2,0,7,2,2,0,6,6,2,3,4.5,9713,9241,165,10
TR1_1593901699,15.03,FrozênMuhtar,Master,Morgana,UTILITY,0,26.666666666666668,0,1,0,0,2,0,4,0,0,0,-6,2,6,10,2.0,14579,7991,60,53
TR1_1591967030,15.03,FrozênMuhtar,Master,Janna,UTILITY,0,28.366666666666667,0,1,0,0,1,0,3,0,-2,-1,-8,1,6,11,2.0,7726,6740,21,33
TR1_1591959238,15.03,FrozênMuhtar,Master,Morgana,UTILITY,1,20.05,1,1,0,1,3,0,4,0,3,0,3,0,2,9,4.5,7067,5706,24,27
TR1_1591945770,15.03,FrozênMuhtar,Master,Blitzcrank,UTILITY,1,29.616666666666667,0,1,1,1,4,1,8,1,4,1,5,3,6,23,4.333333333333333,9722,9416,28,44
TR1_1588560423,15.02,FrozênMuhtar,Master,Zed,MIDDLE,0,21.1,0,1,0,0,2,0,0,0,1,0,-7,3,6,4,1.1666666666666667,11600,6719,106,11
TR1_1583779438,15.01,FrozênMuhtar,Master,Nocturne,JUNGLE,1,30.033333333333335,1,0,0,1,2,0,12,4,0,0,11,6,6,10,2.6666666666666665,19008,11349,164,19
TR1_1583761876,15.01,FrozênMuhtar,Master,XinZhao,JUNGLE,1,15.166666666666666,1,1,0,0,2,0,4,0,2,0,4,7,2,3,5.0,5650,7195,96,11
TR1_1583747422,15.01,FrozênMuhtar,Master,Graves,JUNGLE,0,29.583333333333332,1,0,0,1,1,0,4,0,-2,0,-4,0,7,7,1.0,16457,9368,173,19
TR1_1583724317,15.01,FrozênMuhtar,Master,JarvanIV,JUNGLE,1,37.416666666666664,1,0,1,1,4,2,11,3,3,2,10,15,9,22,4.111111111111111,39101,16867,188,34
TR1_1704247837,16.07,freak999,Emerald,Sylas,TOP,0,32.06666666666667,0,0,0,0,0,0,3,0,-4,-1,-7,7,11,5,1.0909090909090908,31167,11011,188,17
TR1_1704163303,16.07,freak999,Emerald,Smolder,BOTTOM,0,32.86666666666667,0,0,0,0,1,0,2,0,-3,-2,-9,4,15,3,0.4666666666666667,23331,13916,230,19
TR1_1704138762,16.07,freak999,Emerald,Sett,TOP,1,26.033333333333335,1,1,1,0,4,1,9,2,4,1,5,10,8,11,2.625,30368,13844,186,14
TR1_1704122472,16.07,freak999,Emerald,Akali,TOP,1,28.283333333333335,1,1,0,1,2,0,11,3,0,-1,8,6,7,6,1.7142857142857142,26991,11574,184,22
TR1_1704085916,16.07,freak999,Emerald,Veigar,BOTTOM,1,25.333333333333332,1,0,1,0,3,1,10,2,2,1,9,8,6,1,1.5,22738,12148,189,16
TR1_1703123599,16.07,freak999,Emerald,Yunara,BOTTOM,0,39.13333333333333,0,0,0,0,0,0,7,1,-5,-3,-6,12,17,8,1.1764705882352942,45225,20418,319,30
TR1_1700440184,16.06,freak999,Emerald,Chogath,TOP,0,32.43333333333333,0,0,1,0,1,1,6,0,-3,0,-1,9,11,5,1.2727272727272727,32538,13674,208,19
TR1_1700427898,16.06,freak999,Emerald,Jayce,TOP,0,25.016666666666666,0,0,0,0,0,0,3,0,-3,0,-5,5,7,5,1.4285714285714286,26792,10373,218,21
